Well_ID,X,Y,Z,AI,SI,Vp,Vs,rho_b,rho_f,rho_m,K0,Kdry,Kf,Ksat,G0,Gdry,Gsat,facies,phi,perm,GR
7,43,174,20,4419300,2082749,1986.604614,NaN,2.224549294,0.913081706,NaN,37.65248489,1.538812399,1.36092639,6.179418564,42.04811478,1.949987411,1.949987411,2,0.243933473,848.8280424,38.5062631
7,43,174,21,4385095.5,2060746.75,1976.810181,928.9888916,2.218268394,0.914536774,2.647640944,37.66102219,NaN,NaN,6.115953445,NaN,1.91441083,1.91441083,NaN,0.247747692,891.0482797,23.87513001
7,43,174,22,4346898.5,2036688.75,NaN,921.0509644,2.211266041,0.915846229,2.647607088,37.66955948,1.487794518,1.371753454,6.043923855,41.945961,1.875894189,1.875894189,2,NaN,939.4261134,21.18124143
7,43,174,23,4306079.5,NaN,1953.996094,912.6300659,2.203729868,0.917099237,2.647574902,37.67771912,NaN,1.376717806,5.966765404,41.89731598,NaN,1.835472584,2,0.25648734,993.3767796,28.23271684
7,43,174,24,4263482,1984568.5,1941.689453,903.8189087,2.195759058,0.918389976,2.647545576,37.68518066,NaN,1.381869316,5.886771202,41.85297012,NaN,1.793690681,2,0.261275749,1052.852641,31.5402536
7,43,174,25,4219274.5,1956830.625,1928.942261,894.6118774,2.187351465,0.919768393,2.647519588,37.6917305,1.399041891,1.387413621,5.804598808,41.81411743,1.750603795,1.750603795,2,0.266339397,1118.468114,26.20997398
7,43,174,26,4173050.25,1927752.125,NaN,884.930542,NaN,0.921219528,2.647497416,37.69734192,1.366636872,1.393298626,5.719450951,41.78090286,1.705926657,1.705926657,NaN,0.271726511,1191.435397,NaN
7,43,174,27,4124106.5,1897050.125,1901.517456,874.6801147,2.168850183,0.922657907,NaN,37.70206833,1.33246696,1.399181366,5.629644394,41.75296783,1.659312129,1.659312129,2,0.277494718,1273.288191,24.94008142
7,43,174,28,4071904,1864576,1886.407471,863.8096924,NaN,0.923967779,2.647463083,37.70603561,NaN,1.404581666,5.533751965,41.72955704,1.610638738,1.610638738,2,0.283675602,1365.411687,27.17377409
7,43,174,29,4016473.25,1830512,1870.27063,852.3778687,2.147535801,0.925034344,2.647450209,37.70927811,1.258938789,1.409010053,5.431507587,41.7104454,1.560287952,1.560287952,2,0.290240238,1468.431179,25.39214234
7,43,174,30,3958694.75,1795498.125,1853.339844,840.59729,2.135978937,0.925774693,2.64744091,37.71166229,1.220637798,1.412100315,5.324419022,41.6964035,1.509290934,1.509290934,2,NaN,1581.544005,28.327725
7,43,174,31,3900391.75,1760663.5,1836.146362,828.848999,2.124227047,0.926159143,2.647436142,37.71284103,1.182789087,1.413710356,5.21592474,41.68946838,1.459324241,1.459324241,2,0.30396569,1701.92169,19.31288553
7,43,174,32,3844163,1727522.75,1819.470215,817.6490479,2.112792492,0.926212311,2.647437572,37.7124939,1.146978498,1.413933277,5.110996723,41.69150543,1.412507296,1.412507296,2,0.31061889,1824.359732,30.08141047
7,43,174,33,3793032,NaN,1804.228882,807.5805054,2.102300882,0.925998807,2.647444725,37.71068192,1.114977002,1.413038492,5.015375137,41.70217514,1.371091843,1.371091843,2,0.316677889,1941.381544,25.70437464
7,43,174,34,3764562,1681753.75,1795.670776,802.1852417,2.096465588,0.925612152,2.647455454,37.70796204,1.09764421,1.411420703,4.961143494,41.71819305,1.34907794,1.34907794,2,0.32,2007.843137,28.63748332
7,43,174,35,3763248.5,1682025.5,1795.163452,802.3681641,2.096326351,0.925153553,2.647466421,37.70520401,1.097563863,1.409506798,4.956174374,NaN,1.349603653,1.349603653,2,0.32,2007.843137,NaN
7,43,174,36,3761959.5,1682223.375,1794.664063,802.5142212,2.096191406,0.924714029,NaN,37.70308685,1.097502232,1.407677174,4.951442242,41.74695969,1.35000813,1.35000813,2,0.32,NaN,28.42810617
7,43,174,37,3760905.25,1682335.375,1794.254639,802.609436,2.096082211,NaN,2.647480011,37.70177841,NaN,NaN,4.947677135,41.75469208,1.350258231,1.350258231,2,0.32,2007.843137,21.45791148
7,43,174,38,3760216,1682402.75,1793.986816,802.6688843,NaN,0.924132884,2.64748311,37.7009697,NaN,1.40526545,4.945227623,41.75945663,1.350412369,1.350412369,NaN,0.32,2007.843137,32.76263021
7,43,174,39,3759943.75,1682488.625,1793.882446,802.7212524,2.095981121,0.924032331,2.647486448,37.70014954,1.097416759,1.404848933,4.94413805,41.76431274,1.350569367,NaN,NaN,0.32,2007.843137,18.29536075
8,82,66,19,8455971,3494934.25,3241.409668,1339.705811,2.6087327,1.077323198,2.672203541,28.38544655,8.651304245,2.562584639,21.16635323,13.60023594,4.682184219,4.682184219,6,0.039796649,3.472086667,NaN
8,82,66,20,8451757,3495248.25,3240.610596,NaN,2.608075619,1.077261209,2.671672583,28.36631966,8.644494057,2.561730623,21.1432476,13.60752106,4.684205055,4.684205055,6,0.039887412,3.495922379,93.81150427
8,82,66,21,8453929,3496193.5,3241.515625,1340.55603,2.608017445,1.077170849,2.671317816,28.35354424,8.642538071,2.56048727,21.15442085,NaN,4.686843395,4.686843395,6,0.039708012,3.448914383,NaN
8,82,66,22,8461195,3497531.5,3243.75708,NaN,2.608455181,1.077105045,2.671152353,28.34758568,NaN,2.559581757,21.19320297,13.6146574,4.68964386,4.68964386,6,0.039332028,3.35176906,95.62576647
8,82,66,23,8471696,NaN,NaN,1340.995483,2.609233379,1.077113748,2.671172619,28.34831619,8.65014267,2.559702873,21.24988556,13.61437988,4.692102909,4.692102909,6,0.038856253,3.231481372,NaN
8,82,66,24,8483045,3500176.25,3250.010742,1340.981934,2.610159159,1.077227354,2.671365023,28.3552475,8.657247543,2.561264038,21.31175613,13.61173916,4.693673134,4.693673134,6,0.038394356,3.117493304,87.25343931
8,82,66,25,7272623.5,2877054,2877.301514,1138.262085,2.527584791,1.075735927,2.64944005,26.44262123,6.141515732,2.540902615,16.55907631,12.98776245,3.27484107,3.27484107,5,0.077432055,25.68838413,67.93500346
8,82,66,26,4381896,NaN,1977.430786,925.6018677,2.215954065,0.919676304,2.6476717,37.65324783,1.500721097,1.387041926,6.133570671,42.04354477,1.898493886,1.898493886,2,0.24983727,914.7984341,53.89315731
8,82,66,27,4407696,2059840.25,1985.842041,928.039856,2.219560146,0.922468424,2.647649765,NaN,1.511823416,1.398403525,6.204168797,42.01040649,NaN,1.911613941,2,0.248141867,895.4946024,30.24341747
8,82,66,28,4418176,2061133,1989.592529,928.1691284,2.220643759,0.924754739,2.647632599,37.66314697,1.513977051,1.407846451,6.239596844,41.98426437,1.913080096,1.913080096,2,0.247834616,892.0274422,27.79823055
8,82,66,29,4410545.5,NaN,1987.754639,925.7888184,2.218858004,0.926200271,2.647623539,37.66541672,1.506085634,1.413882732,NaN,41.97068405,1.90174973,1.90174973,2,NaN,906.0960327,32.48488933
8,82,66,30,4384102.5,2038909.5,1980.083374,920.8751221,2.214099884,NaN,2.647625685,37.66489029,1.487938166,1.415922523,6.177446365,41.97384262,1.877581,1.877581,2,NaN,938.8235856,21.22893654
8,82,66,31,4339980,2015849.5,1966.914307,913.5994263,2.206491709,0.926206768,NaN,37.66102982,1.46023941,1.413910151,6.080796719,41.99693298,1.841678977,1.841678977,2,0.25626845,990.7166378,19.25857486
8,82,66,32,NaN,1986208,1949.042847,904.3189087,2.196357965,0.924813867,2.647670746,37.65346909,1.424518347,1.40809238,5.948566437,42.04222107,1.796165586,1.796165586,2,0.261956092,1061.504294,NaN
8,82,66,33,NaN,1951665,1927.613647,NaN,NaN,0.922610462,2.647715569,NaN,1.38293469,1.398986459,5.790636063,42.11036301,1.743886471,1.743886471,2,0.268688601,1149.881361,NaN
8,82,66,34,NaN,NaN,1904.007202,881.8416138,2.170660973,0.919771969,2.647773266,37.62751007,1.338026166,1.387428045,5.618504047,42.19858551,1.688002944,1.688002944,NaN,0.276106426,1253.229522,22.54370487
8,82,66,35,4053497,1875774.25,1879.68103,NaN,2.156481266,0.916532815,2.647838831,37.61091232,1.292436361,1.374469161,5.443805695,42.29927826,1.631606579,1.631606579,NaN,0.283807479,1367.428139,24.02465217
8,82,66,36,3976405.75,1838412,1856.024048,858.0957642,2.142432213,0.913149536,2.647905588,37.59397888,1.248651028,1.361189842,5.276926517,42.40254211,1.577533603,1.577533603,2,0.291380047,1486.875713,21.52082495
8,82,66,37,NaN,1803889.125,1834.212891,847.1952515,2.129248381,0.909835637,2.647968054,37.57820511,NaN,1.348429322,5.125846863,42.49926376,1.528246403,1.528246403,2,0.298435081,1604.812152,23.23254195
8,82,66,38,3843676.25,1773752.5,1815.141602,837.6386719,2.117562771,0.90672785,2.648022175,37.56447983,1.174514294,1.33667779,4.995798111,42.58385849,1.485763669,1.485763669,2,0.304635058,1713.959277,21.25707988
8,82,66,39,3792962.75,1749187,NaN,829.8355713,2.107871771,0.903910995,2.648066759,37.55321884,1.146921754,1.326202154,4.889778137,42.65353012,1.45153749,1.45153749,2,0.309717177,1807.398748,28.07428119
9,55,111,19,5905952,2683395.25,2507.529297,1139.307007,2.355287313,NaN,2.64136982,33.71567535,3.598850012,1.946082115,10.73306656,24.82184219,3.057210922,3.057210922,4,0.176270603,310.8927188,53.34682716
9,55,111,20,5763920.5,2533586.75,2449.9646,1076.905518,2.352654696,1.017079234,2.639731169,32.39503098,3.451363802,1.935670257,10.48348904,22.19604874,2.728433609,2.728433609,4,0.176918036,NaN,46.61480063
9,55,111,21,6753296.5,3378816,2794.762451,NaN,2.416411638,0.998256445,2.642379522,34.83378601,5.032310009,1.798220515,12.57449341,27.65867043,4.724525452,4.724525452,3,NaN,145.5400514,61.78200961
9,55,111,22,6531515.5,3138954,2705.907959,NaN,2.413798094,0.997953415,2.640143871,33.17686462,4.788152695,1.796167016,12.23106194,23.92191315,4.081962585,NaN,3,0.13783158,146.8043078,58.91294961
9,55,111,23,6512191,NaN,2698.535889,1292.630127,2.413231134,0.998099744,2.639963865,33.04776382,4.766319275,1.797158122,12.19704819,23.64717102,4.032249928,4.032249928,3,0.138094663,147.657469,55.05199841
9,55,111,24,6528240,NaN,2705.223877,1299.850098,2.413197756,0.998500049,2.640143394,33.17653656,4.783079624,1.799874544,12.22386646,23.92121315,4.077363968,NaN,3,NaN,148.1400835,57.15020698
9,55,111,25,4284828.5,2017659.375,1946.274292,916.4703979,2.201554298,0.909854472,2.647815943,37.61669159,1.455356121,1.348501086,NaN,NaN,1.849125147,1.849125147,2,0.256773024,996.8563118,34.68400937
9,55,111,26,4292969,2021288.25,1948.740845,917.5391235,2.202944994,0.910190403,2.647802353,37.62015152,1.460236073,1.349784017,5.89306879,42.24315643,1.85461092,NaN,2,0.256016513,987.661167,20.81186727
9,55,111,27,4300404.5,2024552.125,1950.997925,918.4942627,NaN,0.910515845,2.64778924,37.62344742,1.464668036,1.351028919,5.910694122,42.22318649,1.859539509,1.859539509,2,0.255331997,979.393285,25.73080184
9,55,111,28,4305896,2026691.875,1952.696899,919.0921631,2.205101967,0.91088891,2.647777796,37.62634277,1.467709184,1.352459073,5.924487591,42.20566559,1.862716556,1.862716556,2,NaN,973.8059261,31.91035868
9,55,111,29,4308135.5,2026893,1953.475098,919.0715332,2.205370188,0.911384225,2.647769213,37.62852097,NaN,1.354362369,5.932023525,42.19247055,1.862859607,1.862859607,2,0.254781702,972.782405,21.84217605
9,55,111,30,4305756,2024365.25,1952.94104,918.1815796,2.204754829,0.912037432,2.647764444,37.62971497,1.465554476,1.356880665,5.930574894,42.18525696,NaN,1.858734846,2,0.255229954,978.1649998,36.29008619
9,55,111,31,4297387.5,2018440.125,1950.676636,916.2134399,2.203023911,0.912798285,2.647764206,37.62977219,1.458581686,1.359825969,5.917050362,42.18491364,1.849321961,1.849321961,2,0.256339449,991.5789283,22.05153407
9,55,111,32,4281821,2008679.625,1946.282471,NaN,2.199999809,0.913517594,2.647768736,37.62867737,1.446947455,1.362622142,5.888303757,42.19152832,1.83399725,1.83399725,2,0.258191484,NaN,31.30177588
9,55,111,33,4258319.5,1995004,1939.482178,908.638855,2.195596218,0.913986862,2.647778034,37.626297,1.430605888,1.3644526,5.841950893,42.20593262,NaN,NaN,2,0.260805173,1046.89805,29.24226578
9,55,111,34,4226834.5,1977738.125,1930.198486,NaN,2.189844608,NaN,2.647793531,37.62239456,NaN,1.364436507,5.777061939,42.22954941,1.786176205,1.786176205,2,0.264128567,1089.470872,25.73413166
9,55,111,35,NaN,1957574.5,1918.623413,896.7741699,NaN,0.913333237,2.647815228,37.61687851,1.385940909,1.361904383,5.694862843,42.26302719,1.755502343,1.755502343,2,0.268038718,1141.128793,31.88537067
9,55,111,36,4144039.5,1935511.75,1905.23938,NaN,2.175075531,0.911968052,2.647843122,NaN,1.35972476,1.356612921,5.59894228,42.3059845,1.72233367,1.72233367,2,0.272351172,1200.111528,18.956051
9,55,111,37,NaN,1912758.875,1890.796631,882.7764893,2.166753292,0.909951091,2.647876501,37.60138702,1.332779765,1.34886992,5.495000839,42.35728455,1.688538671,1.688538671,2,0.276837688,1263.766544,33.21041985
9,55,111,38,4049721.75,1890571.75,1876.241699,875.90448,2.158422232,0.907498837,NaN,NaN,1.306615591,1.339574099,5.390309811,42.41339493,1.655960321,1.655960321,2,NaN,1328.698121,26.06931268
9,55,111,39,4005718.25,1870103,1862.605591,869.572998,2.150599241,0.904962361,2.64794755,37.58335495,1.282650232,1.330092788,5.292818546,42.46763229,1.62619102,1.62619102,2,0.285342881,1391.063948,23.64231765
10,21,188,19,7358846.5,3774166.75,3023.219482,1550.533081,2.434109211,1.041030288,2.645175457,37.07004547,5.43580246,2.144219875,14.4447813,33.72928619,5.851970673,5.851970673,3,0.131575506,127.4888582,34.4243447
10,21,188,20,NaN,3752425.75,3006.088379,1546.570068,2.426288843,1.041098833,2.645236015,37.12075806,5.375713825,2.144881725,14.18747044,33.88865662,5.803389072,5.803389072,3,0.136489006,142.5025365,23.08069627
10,21,188,21,7211577.5,3713196.5,2982.495361,NaN,2.417967796,1.041014552,2.64518714,37.07972717,5.299518585,2.144068718,13.9055109,33.75961304,5.70223856,5.70223856,3,0.141642658,159.4948178,28.45502636
10,21,188,22,4219900.5,1910342.375,1935.170776,876.0487671,2.180634737,0.941208005,2.647189856,37.77525711,1.358926892,1.479755402,5.934824467,41.32570648,1.673553109,1.673553109,2,NaN,1215.931385,NaN
10,21,188,23,4147557,1870192.75,1913.652466,862.8932495,2.167351246,0.940903664,2.647190571,37.77505112,1.313152432,1.478358626,5.785280228,41.32689667,1.613776803,1.613776803,NaN,0.281218493,1328.232873,34.6910089
10,21,188,24,4079502,1832381.75,1893.352905,850.4335327,2.154644251,0.940460443,2.647192955,37.77442932,1.270511508,1.476329088,5.646177769,41.33049393,1.558318973,NaN,2,0.288591629,1442.047616,27.91018209
10,21,188,25,4016751.75,1797570.625,1874.571167,838.9052124,NaN,NaN,2.647197008,NaN,1.231661797,1.473656535,5.519031525,41.33624268,1.507991314,1.507991314,2,0.29545649,1554.22053,34.10689733
10,21,188,26,3959715.5,1766053.125,1857.435547,828.4256592,NaN,0.939162195,2.64720273,37.77200317,1.196809411,1.470416784,5.404191494,41.34449005,1.46304369,1.46304369,2,0.301739984,1662.340011,25.12780283
10,21,188,27,3908329,1737851.625,1841.940063,819.0248413,2.121854544,0.938346863,2.647211313,37.76977921,1.165809393,1.466727614,5.301116467,41.3573494,NaN,1.423343658,NaN,0.30743032,1764.902644,25.82345409
10,21,188,28,3862213.75,1712810.125,1827.985718,810.6730347,2.112824917,0.937449276,2.64722538,37.76625824,1.1383183,1.462687969,5.208699703,41.37770844,1.388528943,NaN,2,0.312555845,1861.18845,7.575499423
10,21,188,29,3820815,1690690.5,1815.410034,NaN,2.104656696,0.936462045,2.647245407,37.76114655,1.113960505,1.458270073,5.125482082,NaN,NaN,NaN,2,0.317158043,1950.88555,29.36913943
10,21,188,30,3793948.5,1677450.375,1807.113525,798.9943237,NaN,0.935335934,2.647271872,37.75449371,1.098998666,1.453263521,5.06906414,41.44592667,1.34027338,1.34027338,2,0.32,2007.843137,29.76196361
10,21,188,31,3789836,1678224.875,1805.51062,799.520813,2.099038363,0.93397516,2.647303343,NaN,1.098766208,1.447259307,5.053555012,41.49238586,1.341775775,1.341775775,2,0.32,2007.843137,35.81397709
10,21,188,32,3784587.25,1679090.75,1803.464844,800.1350708,2.098509073,0.932244658,2.647339344,37.73736572,1.098500133,1.439694881,5.034038067,41.545681,1.343499303,1.343499303,2,0.32,2007.843137,24.52520332
10,21,188,33,3777759.75,1680037.625,1800.803589,800.8497314,2.097818851,0.930000484,2.647380352,37.72701263,1.098198771,1.430001974,NaN,41.60624313,1.345457673,1.345457673,2,0.32,2007.843137,27.38823571
10,21,188,34,3769061.5,1681111.875,1797.417236,801.7007446,2.096931934,0.927127898,2.647428036,37.71494293,1.097847342,1.417783976,NaN,NaN,1.347748756,1.347748756,NaN,0.32,2007.843137,23.34126208
10,21,188,35,3758580.75,1682395.875,1793.347046,802.7284546,2.095846891,0.923615634,NaN,37.70047379,1.097426176,1.403125763,4.939763546,41.76239014,1.35050714,NaN,2,NaN,NaN,20.93011294
10,21,188,36,3746881.75,1683943.5,1788.820923,803.9414063,2.094609737,0.919606209,2.647552729,37.68333054,1.096927166,1.386758804,4.897444248,41.86396408,1.353791833,1.353791833,2,0.32,2007.843137,23.17922521
10,21,188,37,3734965,1685699.75,1784.231201,NaN,2.093318939,0.915412188,NaN,37.66432953,1.096374035,1.370042324,4.854102612,41.97719955,1.357453704,1.357453704,2,0.32,2007.843137,24.94698522
10,21,188,38,3723882.5,1687506.625,1779.983276,806.6134033,2.092088461,NaN,2.647703409,37.64518356,1.095816731,NaN,4.813560963,42.09197998,1.361165404,1.361165404,2,0.32,2007.843137,33.37614266
10,21,188,39,3714524,1689170.375,1776.412354,807.8189697,2.091025829,0.907940567,2.647771835,37.62786102,1.095312476,1.341239095,4.77913475,42.19645691,1.364543915,1.364543915,2,0.32,2007.843137,26.54336379
11,77,20,19,8320443.5,3475817.75,3202.092773,1337.656006,2.598439217,1.076513171,2.671982527,28.37748337,8.580843925,2.551472902,20.44356918,13.60326958,4.649448395,4.649448395,6,NaN,NaN,91.3018608
11,77,20,20,8306402.5,3473460.75,3197.788086,1337.208374,2.597546339,1.076252103,2.672204018,28.38546371,8.575867653,2.547912121,20.36912918,NaN,4.644741058,4.644741058,6,0.046779405,5.642585778,94.65225006
11,77,20,21,7072131,2826645,NaN,NaN,2.509511232,1.073215485,2.651787758,26.45240784,6.02573061,2.507217407,15.68505001,12.85647964,3.183855295,3.183855295,NaN,NaN,40.59864138,NaN
11,77,20,22,3945292.75,1848316.125,1843.238525,863.5322876,2.140413523,0.898255825,2.648059368,37.55509949,1.254494071,1.305658817,5.14400816,42.64188766,1.59608078,1.59608078,2,0.290115963,1466.430235,45.37206967
11,77,20,23,3952460.5,1858897.875,1844.620605,867.5510254,2.142695665,0.894817352,2.648099422,37.54491043,1.26466763,1.293476343,5.140538216,42.70511246,1.612688661,1.612688661,2,0.28826157,1436.807106,25.01582381
11,77,20,24,3959999.25,1868656.25,1846.23645,871.2075195,2.14490366,0.891889572,2.648132563,NaN,1.274215579,1.28328073,5.140445709,42.75700378,1.627987385,1.627987385,NaN,0.286537201,1409.652452,NaN
11,77,20,25,NaN,1875466.625,1847.371704,873.7461548,2.146466255,0.889799774,2.648152351,37.53155518,1.281036973,1.276101351,5.140512943,42.78833771,1.63868165,1.63868165,2,0.28531594,1390.646685,23.59638484
11,77,20,26,3965729.25,NaN,1847.256348,874.5037231,2.14682126,0.888752997,2.648156166,37.5306015,1.283127546,1.272535086,5.136656761,NaN,1.641795993,1.641795993,2,0.284945987,1384.926111,NaN
11,77,20,27,3959060,1873040.75,1845.269287,873.0013428,2.14551878,0.888863742,2.64814353,37.53377151,1.278915763,1.272911549,5.125308514,42.77449799,1.635167122,1.635167122,2,0.28569914,1396.590112,27.61145586
11,77,20,28,3944241.5,NaN,1841.111084,868.9935303,2.142315865,0.890200257,2.648115635,37.54083633,NaN,1.277470946,5.104760647,42.73045349,NaN,NaN,2,0.287727081,1428.350023,25.67625035
11,77,20,29,3921574.25,1843366.125,1834.888062,862.5032349,2.137228012,0.892789662,NaN,37.55151367,1.24919641,1.286398053,5.075770378,42.66410065,1.589909196,NaN,2,0.291032992,1481.241928,33.47696288
11,77,20,30,3892588.5,1819138.75,1827.056274,853.845459,2.130524635,0.896554589,2.648018837,37.56531525,1.224835634,1.299602866,5.040960789,42.5786972,1.553263307,1.553263307,2,0.295463701,1554.341591,29.41516287
11,77,20,31,3859523,1790738.375,1818.242065,843.6264648,2.122667313,0.901209533,NaN,37.58115768,1.196314454,1.316308498,5.003261566,NaN,1.510714173,1.510714173,2,0.300724193,1644.500738,28.19048931
